Name,Latent_feature
RID_1001001192_20190626_162944_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.6255781   0.14803219 -0.14376181 ... -0.5302091  -0.17993641
 -0.41716257]"
RID_1001000585_20190521_164622_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.57649654  0.02042755 -0.13495396 ... -0.36801648 -0.08113042
 -0.46864644]"
RID_1001001192_20190626_162944_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.5649907  -0.11434329 -0.15356112 ... -0.25221622 -0.03833393
 -0.080304  ]"
RID_1001006953_20171103_162331_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.5278702   0.00895605 -0.1904031  ... -0.17859888 -0.00093287
  0.01595788]"
RID_1001001026_20180709_154750_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.59623873  0.20649767 -0.12850827 ... -0.4119509  -0.1966215
 -0.3165576 ]"
RID_1001000716_20191028_162834_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.62955666  0.10344071 -0.24987292 ... -0.59612626 -0.12593104
 -0.23943475]"
RID_1001007514_20191016_170643_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.57290727 -0.04592561 -0.105469   ... -0.35985866 -0.06245166
 -0.15210691]"
RID_1001000378_20180808_153732_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.62262106 -0.11977246 -0.09868049 ... -0.3335591  -0.24125072
 -0.3782643 ]"
RID_1001000617_20190812_154023_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.5274412  -0.02774876 -0.08780982 ... -0.37951806 -0.07242837
 -0.23482424]"
RID_1001007680_20190306_151718_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.44710436  0.12694758 -0.1309817  ... -0.46926662 -0.17748612
 -0.2749012 ]"
RID_1001003633_20171204_155617_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.47161454 -0.03415252 -0.15637122 ... -0.3081004  -0.12315903
 -0.15002176]"
RID_1001001046_20181128_132405_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.44571123  0.06161132 -0.13636939 ... -0.318333   -0.03848541
 -0.10101724]"
RID_1001005372_20190726_163812_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.46068838  0.13072073 -0.13845684 ... -0.25736433  0.05355658
  0.04543163]"
RID_1001000403_20180410_170435_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.5628494   0.01615881 -0.18189305 ... -0.395289   -0.19445445
 -0.3408112 ]"
RID_1001003633_20171204_155616_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.4754844   0.08302146 -0.10661151 ... -0.16093278  0.02994865
 -0.06445191]"
RID_1001000243_20190521_161307_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.63878036  0.00064887 -0.19037955 ... -0.50636894 -0.25496316
 -0.31493592]"
RID_1001001106_20190814_165605_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.5315356  -0.2033025  -0.10253186 ... -0.2969037  -0.12634867
 -0.38672528]"
RID_1001001192_20190626_162944_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.6094859  -0.08246372 -0.18896948 ... -0.2992467  -0.18136041
 -0.30495235]"
RID_1001003633_20171204_155616_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.5313039   0.08044165 -0.17066322 ... -0.1477439   0.06353344
 -0.09518813]"
RID_1001007680_20190306_151718_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.7029088  -0.02971028 -0.18757302 ... -0.33607104 -0.18663375
 -0.31253934]"
RID_1001004007_20190129_161234_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.5803541   0.06388029 -0.17010608 ... -0.3708485  -0.21143104
 -0.36976284]"
RID_1001001106_20190814_165605_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.51223105 -0.08053357 -0.10585506 ... -0.38331887 -0.12230808
 -0.48042116]"
RID_1001000466_20190716_152500_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.47022212 -0.15883707 -0.09519088 ... -0.38432834 -0.22453432
 -0.7039743 ]"
RID_1001001046_20181128_132405_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.5974444   0.12110675 -0.16856945 ... -0.6130884  -0.12944594
 -0.4458083 ]"
RID_1001004007_20190129_161234_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.5852751   0.26501873 -0.17106886 ... -0.42846093 -0.21782386
 -0.390827  ]"
RID_1001000342_20181203_154641_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.45501983  0.05337029 -0.09906699 ... -0.36068624 -0.09146789
 -0.27256802]"
RID_1001000403_20180410_170435_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.49210808  0.12427416 -0.11465344 ... -0.2837093  -0.28627473
 -0.3431498 ]"
RID_1001004517_20190910_153005_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.4745109   0.23408607 -0.18997653 ... -0.4173323  -0.05323903
 -0.38544524]"
RID_1001004902_20180926_162921_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.5172701  -0.01680091 -0.17001468 ... -0.38548914 -0.07576074
 -0.04601648]"
RID_1001000646_20180517_165451_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0025.jpg,"[ 0.54008836  0.10176817 -0.04327855 ... -0.41790566 -0.33233115
 -0.6426326 ]"
RID_1001000378_20180808_153732_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.6351343  -0.06120237 -0.07784591 ... -0.43950284 -0.2631265
 -0.39626935]"
RID_1001005372_20190726_163812_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.7038135   0.25544587 -0.1958043  ... -0.45576903 -0.00730855
 -0.32110843]"
RID_1001000617_20190812_154023_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.64637345  0.19376746 -0.22740757 ... -0.6113203  -0.20289338
 -0.36676297]"
RID_1001007680_20190306_151718_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.64540344  0.05121125 -0.10903987 ... -0.5150768  -0.19900298
 -0.50826806]"
RID_1001001130_20180522_154512_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.6507898   0.17135683 -0.14426766 ... -0.33876276 -0.12164
 -0.4356989 ]"
RID_1001000257_20191204_170814_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.5443479   0.07483792 -0.14734    ... -0.49330902 -0.0755187
 -0.31811017]"
RID_1001006953_20171103_162330_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.59083986  0.29173782 -0.15018043 ... -0.32885098 -0.08382327
 -0.2809759 ]"
RID_1001000394_20190903_160551_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.5472287   0.43629286 -0.16816355 ... -0.43614972 -0.14395191
 -0.41741413]"
RID_1001004476_20190522_165641_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.5685446  -0.25602302 -0.16860113 ... -0.30814007 -0.16363584
 -0.0221669 ]"
RID_1001000662_20180723_160037_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.5377552   0.35698897 -0.05720314 ... -0.39621782 -0.31412467
 -0.56759244]"
RID_1001000441_20181108_160255_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.6033668   0.24741529 -0.18666406 ... -0.4851814  -0.0912935
 -0.5510157 ]"
RID_1001000585_20190521_164622_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.562706   -0.05073227 -0.14755931 ... -0.3477049  -0.13954285
 -0.33536613]"
RID_1001000585_20190521_164622_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.4971272  -0.16469945 -0.11434761 ... -0.27873123 -0.12967767
 -0.24118008]"
RID_1001004517_20190910_153005_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.43463218  0.20469657 -0.11604819 ... -0.29893762 -0.31211323
 -0.5174056 ]"
RID_1001000617_20190812_154023_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.666441    0.07829071 -0.1776463  ... -0.37390026 -0.16359602
 -0.31123024]"
RID_1001000662_20180723_160037_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.48630494  0.23005529 -0.14560957 ... -0.31228194 -0.25233918
 -0.2792171 ]"
RID_1001000695_20180426_154103_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.6085303   0.47749883 -0.12018035 ... -0.55173093 -0.01314788
 -0.33777902]"
RID_1001001041_20190605_152102_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.7276761   0.10361727 -0.18239854 ... -0.6545048  -0.20896457
 -0.38554886]"
RID_1001005811_20190910_165757_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.5774629   0.1967604  -0.14541578 ... -0.211374   -0.17043568
 -0.30585203]"
RID_1001000695_20180426_154103_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.6291545   0.13896762 -0.1644144  ... -0.4750541  -0.12269399
 -0.48578107]"
RID_1001000689_20190917_151025_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0113.jpg,"[ 0.53464365  0.12269498 -0.1102476  ... -0.47506616 -0.16804445
 -0.5109484 ]"
RID_1001000585_20190521_164622_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.4138715  -0.08453447 -0.13505074 ... -0.29461402 -0.05944939
 -0.11578304]"
RID_1001000008_20171114_161349_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.5583545   0.12840997 -0.15019926 ... -0.3499837  -0.0811457
 -0.34506866]"
RID_1001003633_20171204_155617_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.42839226 -0.06470235 -0.1553145  ... -0.24628738 -0.04441555
 -0.03040848]"
RID_1001000015_20180514_125900_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.41846672 -0.04633002 -0.10932816 ... -0.4758262  -0.12996045
 -0.2700952 ]"
RID_1001007680_20190306_151718_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.5772026  -0.28708467 -0.17842321 ... -0.2526103  -0.09037942
  0.08670854]"
RID_1001000436_20171128_162346_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.56602013 -0.05859218 -0.15595807 ... -0.31787306 -0.02368668
 -0.16133222]"
RID_1001000243_20190521_161307_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0025.jpg,"[ 0.5998297   0.27277282 -0.14790906 ... -0.46233693 -0.16798323
 -0.3808794 ]"
RID_1001007670_20190709_154342_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.5416712   0.17951526 -0.17622459 ... -0.33230647 -0.12137208
 -0.31624067]"
RID_1001001041_20190605_152102_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.6653754   0.1076242  -0.19483607 ... -0.47721303 -0.11563218
 -0.36205038]"
RID_1001004476_20190522_165641_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.5930537  -0.2658361  -0.20461455 ... -0.33177173 -0.17059661
 -0.11754987]"
RID_1001001041_20190605_152102_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.58623964  0.13339914 -0.1948163  ... -0.44869217 -0.08534255
 -0.22619806]"
RID_1001001192_20190626_162944_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.60284406  0.09018359 -0.14790088 ... -0.3815311  -0.08106531
 -0.36259678]"
RID_1001000441_20181108_160255_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.48372737  0.1530477  -0.13952293 ... -0.35191053 -0.14433624
 -0.11380083]"
RID_1001002226_20190306_165331_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.68110865  0.04080732 -0.19188721 ... -0.24298958 -0.16569361
 -0.27754933]"
RID_1001000466_20190716_152500_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.5065143  -0.2421695  -0.07075906 ... -0.36512047 -0.21355116
 -0.7530434 ]"
RID_1001003701_20190924_163410_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.47201103  0.07412965 -0.16473435 ... -0.27918637 -0.0156711
 -0.1326709 ]"
RID_1001001026_20180709_154750_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.46431687  0.17184892 -0.12317272 ... -0.43267402 -0.10439128
 -0.58110386]"
RID_1001000457_20190820_154607_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.58496946 -0.00835623 -0.13634582 ... -0.5182247  -0.10011037
 -0.48843542]"
RID_1001000617_20190812_154023_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0113.jpg,"[ 0.7084298   0.19520433 -0.13316041 ... -0.46512908 -0.17474188
 -0.41663653]"
RID_1001004007_20190129_161234_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0025.jpg,"[ 0.6328591   0.08968204 -0.1634288  ... -0.40687197 -0.24335587
 -0.42461866]"
RID_1001000617_20190812_154023_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0025.jpg,"[ 0.49059904  0.0972058  -0.13273527 ... -0.39677078 -0.18302618
 -0.13274519]"
RID_1001000257_20191204_170814_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.65159047  0.1819923  -0.15850277 ... -0.54193044 -0.17983574
 -0.5020562 ]"
RID_1001000745_20191218_134307_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.5818316   0.11532251 -0.15978618 ... -0.30547318 -0.07885586
 -0.1970092 ]"
RID_1001001041_20190605_152102_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.46094772  0.01727999 -0.13021213 ... -0.42166308 -0.16813928
 -0.11638297]"
RID_1001000689_20190917_151024_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.62901634  0.17582573 -0.16550738 ... -0.47583315 -0.14559013
 -0.4784572 ]"
RID_1001000457_20190820_154607_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.74050725  0.27015957 -0.23859192 ... -0.6302747  -0.04575867
 -0.353082  ]"
RID_1001000378_20180808_153732_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.6551498  -0.00576883 -0.17588776 ... -0.37427709 -0.25593683
 -0.5239899 ]"
RID_1001007514_20191016_170643_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.52446276 -0.03557235 -0.15434767 ... -0.26474684 -0.00603241
 -0.17660269]"
RID_1001001188_20180226_141751_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.5686905  -0.0606605  -0.1424723  ... -0.44587103 -0.26214245
 -0.46710694]"
RID_1001007603_20180717_171004_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.61240673  0.13625656 -0.16907185 ... -0.21673678 -0.0558633
 -0.08690646]"
RID_1001000689_20190917_151025_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.48171172 -0.03524043 -0.08910994 ... -0.42878354 -0.09876602
 -0.407726  ]"
RID_1001006953_20171103_162331_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0025.jpg,"[ 0.6049988   0.24397369 -0.15986028 ... -0.41138676 -0.12501216
 -0.24772045]"
RID_1001000436_20171128_162346_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0113.jpg,"[ 0.61164826 -0.16462843 -0.15370612 ... -0.37831122 -0.2180015
 -0.6547505 ]"
RID_1001000243_20190521_161307_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.6102634  -0.05870268 -0.21203014 ... -0.34298655 -0.24612296
 -0.06201864]"
RID_1001000852_20191022_170308_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.49333143  0.20836717 -0.15692894 ... -0.48907575 -0.08597316
 -0.37914133]"
RID_1001000403_20180410_170435_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.51339066  0.11301512 -0.1400031  ... -0.4605843  -0.12318947
 -0.41148674]"
RID_1001001041_20190605_152102_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.5149362   0.102915   -0.17868239 ... -0.49279007 -0.10932031
 -0.1856222 ]"
RID_1001007680_20190306_151718_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.5090393  -0.03666681 -0.14067768 ... -0.34548292 -0.08499934
 -0.2450166 ]"
RID_1001000716_20191028_162835_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.6048504  -0.1687183  -0.11363036 ... -0.55812454 -0.03552592
  0.01877941]"
RID_1001000745_20191218_134307_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0065.jpg,"[ 0.5333995  -0.06354534 -0.13779815 ... -0.27008608 -0.03423897
  0.13692653]"
RID_1001000716_20191028_162834_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.5601492   0.11842733 -0.14094445 ... -0.3728219  -0.17351705
 -0.5128256 ]"
RID_1001000646_20180517_165451_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0025.jpg,"[ 0.5658911   0.35662603 -0.0800654  ... -0.40740344 -0.29377332
 -0.5052388 ]"
RID_1001007670_20190709_154342_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0041.jpg,"[ 0.56830806  0.05563985 -0.19493741 ... -0.35838974 -0.14597386
 -0.26891646]"
RID_1001005372_20190726_163812_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.5166483   0.12551908 -0.14396363 ... -0.29840526  0.00290807
 -0.09150195]"
RID_1001000585_20190521_164622_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0113.jpg,"[ 0.56180805  0.09410539 -0.15026689 ... -0.41750485 -0.15116443
 -0.38983086]"
RID_1001000441_20181108_160255_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.56851375  0.25480628 -0.18798845 ... -0.46991718 -0.08185384
 -0.40886825]"
RID_1001000662_20180723_160037_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.5509222   0.3719603  -0.07702111 ... -0.3664604  -0.26112896
 -0.57061607]"
RID_1001000394_20190903_160551_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.44297945  0.30540088 -0.14680736 ... -0.27037746 -0.12808724
 -0.28726524]"
RID_1001000015_20180514_125900_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0025.jpg,"[ 0.46250355  0.06363555 -0.10937369 ... -0.45546928 -0.14984967
 -0.40935645]"
RID_1001000001_20181231_155031_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0089.jpg,"[ 0.49812204  0.0567989  -0.09492589 ... -0.49668133 -0.08125679
 -0.52794415]"
RID_1001005372_20190726_163812_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.55553627  0.09444768 -0.14316714 ... -0.25637373 -0.10866549
 -0.02504275]"
RID_1001007670_20190709_154342_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.62262017  0.20520769 -0.15539387 ... -0.4750473  -0.14381786
 -0.3622611 ]"
RID_1001001069_20181031_161831_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.59104955  0.272279   -0.14581682 ... -0.44263765 -0.10169367
 -0.25931218]"
RID_1001000378_20180808_153732_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.6324068   0.02813653 -0.180756   ... -0.35452506 -0.2636729
 -0.48151457]"
RID_1001006890_20191113_165709_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0009.jpg,"[ 0.6292172   0.1235891  -0.20033431 ... -0.5164912  -0.20549463
 -0.30773312]"
RID_1001000662_20180723_160037_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.4521395   0.10871116 -0.20641452 ... -0.28978544 -0.23818204
 -0.29188284]"
RID_1001002226_20190306_165331_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0081.jpg,"[ 0.6841713   0.13354263 -0.24741212 ... -0.25797072 -0.14326254
 -0.10888188]"
RID_1001000441_20181108_160255_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.47479555  0.25517923 -0.16189374 ... -0.5048187  -0.12531777
 -0.41934058]"
RID_1001000585_20190521_164622_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.52940387 -0.10235123 -0.13961741 ... -0.2243791  -0.0689663
 -0.13589922]"
RID_1001000342_20181203_154641_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.40856716 -0.05519456 -0.12053008 ... -0.3733217  -0.09622332
 -0.21956849]"
RID_1001004517_20190910_153005_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0057.jpg,"[ 0.417914    0.24736217 -0.09200971 ... -0.30654886 -0.341182
 -0.37186196]"
RID_1001001069_20181031_161831_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.47733828  0.04863637 -0.12519063 ... -0.3471089  -0.10681965
 -0.1659028 ]"
RID_1001000585_20190521_164622_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.5062719   0.12932236 -0.07875182 ... -0.40431032 -0.05125721
 -0.38190755]"
RID_1001001046_20181128_132405_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.57619077  0.15020284 -0.15386616 ... -0.44184053 -0.14639111
 -0.45068562]"
RID_1001000436_20171128_162346_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0073.jpg,"[ 0.6316547  -0.3663649  -0.19037573 ... -0.54807776 -0.37731853
 -0.25719285]"
RID_1001004517_20190910_153005_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.4140073   0.21805069 -0.10439248 ... -0.3696941  -0.21798621
 -0.11971163]"
RID_1001005301_20190722_160403_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.60825855 -0.00211136 -0.13392434 ... -0.36031333 -0.08238003
 -0.27056134]"
RID_1001000585_20190521_164622_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.47900575 -0.04200762 -0.1275757  ... -0.21120304 -0.1085192
 -0.16711615]"
RID_1001006953_20171103_162330_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0001.jpg,"[ 0.5391231   0.47578636 -0.13223976 ... -0.47066852 -0.03927223
 -0.25249192]"
RID_1001001041_20190605_152102_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.59486854  0.14854543 -0.1852818  ... -0.5587215  -0.129843
 -0.30364847]"
RID_1001000662_20180723_160037_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0105.jpg,"[ 0.54491043  0.42892483 -0.13424805 ... -0.37558347 -0.2219917
 -0.38517082]"
RID_1001007670_20190709_154342_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0121.jpg,"[ 0.5695391   0.2086306  -0.13922788 ... -0.41207916 -0.03991812
 -0.38036314]"
RID_1001006890_20191113_165709_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0033.jpg,"[ 0.5900871   0.02720293 -0.18808275 ... -0.36833507 -0.15425125
 -0.18671615]"
RID_1001000646_20180517_165451_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0017.jpg,"[ 0.569591    0.40226862 -0.11318845 ... -0.45205098 -0.30526036
 -0.49317703]"
RID_1001006436_20190117_153355_R_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0097.jpg,"[ 0.5953378  -0.07515804 -0.15604697 ... -0.3365085  -0.1423344
 -0.2985755 ]"
RID_1001005301_20190722_160403_L_CIRRUS_HD-OCT_5000_512x1024x128_ORG_IMG_JPG_0049.jpg,"[ 0.5296954  -0.00185205 -0.13263983 ... -0.29288274 -0.03705549
 -0.10614616]"
